행정구역,업소명,소재지,전화번호,관리구분
전북 전주시 덕진구,호남가스충전소,전북 전주시 덕진구 기린대로 424 (금암동),063-0274-8956,자동차충전
전북 전주시 덕진구,신협제2LPG충전소,전북 전주시 덕진구 기린대로 646 (팔복동2가),063-0212-4859,자동차충전
전북 전주시 덕진구,비사벌가스충전소,전북 전주시 덕진구 기린대로 720 (팔복동1가),063-0211-1955,자동차충전
전북 전주시 덕진구,동산엘피지충전소,전북 전주시 덕진구 기린대로 898,063-0277-1462,자동차충전
전북 전주시 덕진구,(유)대성엘피지충전소,전북 전주시 덕진구 기린대로 930 (동산동),063-0212-8000,자동차충전
전북 전주시 덕진구,덕진LPG충전소,전북 전주시 덕진구 동부대로 1230 (송천동2가),063-0253-6622,자동차충전
전북 전주시 덕진구,오송충전소,전북 전주시 덕진구 동부대로 1260 (송천동2가),063-0271-5145,자동차충전
전북 전주시 덕진구,서림가스충전소,전북 전주시 덕진구 동부대로 844 (호성동1가),063-0241-5454,자동차충전
전북 전주시 덕진구,전주오케이충전소,전북 전주시 덕진구 동부대로 933 (호성동2가),063-0253-1110,자동차충전
전북 전주시 덕진구,대일엘피지충전소,전북 전주시 덕진구 사거리길 8 (호성동2가),063-0253-8671,자동차충전
전북 전주시 덕진구,길상LPG충전소,전북 전주시 덕진구 삼례로 115 (반월동),063-0211-0770,자동차충전
전북 전주시 덕진구,고랑엘피지충전소,전북 전주시 덕진구 삼례로 164 (고랑동),063-0277-7755,자동차충전
전북 전주시 덕진구,(유)하은에너지 우문가스충전주유소,"전북 전주시 덕진구 송천동2가 1186-2,1190,1191",,자동차충전
전북 전주시 덕진구,은혜충전소,전북 전주시 덕진구 신복로 2 (팔복동1가),063-0288-5840,자동차충전
전북 전주시 덕진구,(유)전주에너지충전소,전북 전주시 덕진구 신복로 96 (팔복동1가),063-0211-6300,용기+자동차+탱크+13kg용기
전북 전주시 덕진구,전주오렌지충전소,전북 전주시 덕진구 온고을로 523(여의동),063-0633-5500,자동차충전
전북 전주시 덕진구,경기장LPG충전소,전북 전주시 덕진구 원반월길 106 (장동),063-0212-7603,자동차충전
전북 전주시 덕진구,전주산정충전소,전북 전주시 덕진구 전진로 54 (산정동),063-0241-2613,자동차충전
전북 전주시 덕진구,만남의충전소,전북 전주시 덕진구 초포다리로 194 ,063-0254-1771,자동차충전
전북 전주시 덕진구,직영충전소,전북 전주시 덕진구 혁신로 360 (장동),063-0213-0880,자동차충전
전북 전주시 완산구,(주)피더스이엔에스,전북 전주시 완산구 거마평로 223 (효자동1가),063-0224-4142,자동차충전
전북 전주시 완산구,(유)푸른기업,전북 전주시 완산구 모악로 4485 (석구동),063-0221-0606,자동차충전
전북 전주시 완산구,전주평화엘피지충전소,전북 전주시 완산구 모악로 4601 (평화동3가),063-0236-6570,자동차충전
전북 전주시 완산구,(유)삼영에너지,전북 전주시 완산구 쑥고개로 11(용복동),063-0222-1645,자동차충전
전북 전주시 완산구,하은충전소,전북 전주시 완산구 쑥고개로 181 (삼천동3가),063-0222-6337,자동차충전
전북 전주시 완산구,(주)반디이원전주점,전북 전주시 완산구 쑥고개로 330 (효자동2가),063-0228-0300,자동차충전
전북 전주시 완산구,전주개인택시신협LPG충전소,전북 전주시 완산구 온고을로 180 (효자동3가),063-0278-6578,자동차충전
전북 전주시 완산구,서곡가스충전소,전북 전주시 완산구 온고을로 192 (효자동3가),063-0277-9934,용기+자동차+탱크+13kg용기
전북 전주시 완산구,(유)일진엘피지충전소,전북 전주시 완산구 우림로 1084 (중인동),063-0221-8968,자동차+탱크
전북 전주시 완산구,대광엘피지충전소,전북 전주시 완산구 춘향로 4881 (색장동),063-0232-5184,자동차충전
전북 전주시 완산구,(주)진성에너지색장충전소,전북 전주시 완산구 춘향로 4900 (색장동),063-0288-5840,용기+자동차+탱크+13kg용기+부탄
전북 전주시 완산구,전주유성LPG충전소,"전북 전주시 완산구 춘향로 4981(색장동,외8필지)",063-0284-0979,자동차충전
전북 전주시 완산구,소망엘피지충전소,전북 전주시 완산구 춘향로 5271 (대성동),063-7767-7049,자동차충전
전북 전주시 완산구,(유)동유산업상림충전소,전북 전주시 완산구 콩쥐팥쥐로 1586 (상림동),063-0237-5000,자동차+탱크
전북 전주시 완산구,한일충전소,전북 전주시 완산구 콩쥐팥쥐로 1695 (효자동3가),063-0224-5005,자동차충전
전북 정읍시,눌제충전소,전북 정읍시 고부면 관청리 545-1외3필지,063-0536-7177,자동차충전
전북 정읍시,오케이종합에너지,"전북 정읍시 고부면 만수리 25,26.65-1",063-0535-5128,자동차+탱크
전북 정읍시,내장가스충전소,전북 정읍시 내장산로 21 (상동),063-0535-4804,자동차충전
전북 정읍시,정주가스충전소,전북 정읍시 벚꽃로 167 (연지동),063-0532-1101,자동차충전
전북 정읍시,정읍공단엘피지충전소,전북 정읍시 북면 서부산업도로 695,063-0538-0099,자동차충전
전북 정읍시,정읍휴게소(하)충전소,전북 정읍시 북면 정신로 135-61,063-0533-0906,자동차충전
전북 정읍시,(주)에스피씨삼립정읍녹두장군(천안)충전소,전북 정읍시 북면 하북1길 227-23,063-0533-0903,자동차충전
전북 정읍시,하북충전소,전북 정읍시 서부산업도로 552 (하북동),063-0531-9100,자동차충전
전북 정읍시,신태인엘피지충전소,전북 정읍시 신태인읍 감곡로 63 (연정리),063-0571-7030,자동차충전
전북 정읍시,(유)에버그린에너지,전북 정읍시 신태인읍 석지로 345,063-0571-6100,용기+자동차+13kg용기
전북 정읍시,호남가스충전소,전북 정읍시 정읍남로 1309 (시기3동),063-0533-0061,자동차충전
전북 정읍시,신흥엘피지충전소,전북 정읍시 정읍북로 50 (구룡동),063-0536-9911,자동차충전
전북 정읍시,연송엘피지충전소,전북 정읍시 충정로 470 (농소동),063-0538-7771,자동차충전
전북 진안군,반석충전소,전북 진안군 부귀면 전진로 2721 (신정리),063-0514-1785,자동차충전
전북 진안군,한화호텔앤드리조트(주)진안(익산방향)충전소,전북 진안군 진안읍 익산장수고속도로 41-1,063-0432-1383,자동차충전
전북 진안군,한화호텔앤드리조트(주)진안(장수방향)충전소,전북 진안군 진안읍 익산장수고속도로 42-1 (단양리),063-0432-6353,자동차충전
전북 진안군,마이산LPG충전소,전북 진안군 진안읍 전진로 3067 (연장리),063-0432-5577,자동차충전
전북 진안군,진안충전소,전북 진안군 진안읍 진장로 112,063-0433-3344,자동차+13kg용기
전남 강진군,청자엘피지충전소,전남 강진군 강진읍 서산리 505-4,061-0434-5149,자동차+13kg용기
전남 강진군,강진충전소,전남 강진군 강진읍 송계로 35,061-0434-0999,자동차충전
전남 강진군,강진LPG충전소,전남 강진군 강진읍 송계로 458,061-0433-2007,용기+자동차+탱크+13kg용기
전남 고흥군,등암엘피지,전남 고흥군 고흥읍 고흥로 1520,061-0835-7772,자동차충전
전남 고흥군,금성엘피지충전소,전남 고흥군 과역면 우주항공로 3256,061-0834-4040,자동차충전
전남 고흥군,녹동LPG충전소,전남 고흥군 도양읍 우주항공로 446,061-0843-4330,자동차충전
전남 고흥군,(주)에너지프라자고흥충전소-구.한원케미,전남 고흥군 동강면 고흥로 4384,061-0834-1414,용기충전
전남 고흥군,우주LPG충전소,전남 고흥군 두원면 금성1길 36-8,061-0833-5676,자동차충전
전남 고흥군,파랑새LPG충전소,전남 고흥군 점암면 우주항공로 2878 휴게소,061-0834-2400,자동차충전
전남 곡성군,시카프관광개발(주)곡성(순천)LPG충전소,전남 곡성군 겸면 심정길 41-47,061-0362-5955,자동차충전
전남 곡성군,안국산업(주)_곡성(상)LPG충전소,전남 곡성군 겸면 호남고속도로 50,061-0362-7188,자동차충전
전남 곡성군,기차마을LPG충전소,전남 곡성군 곡성읍 곡성로 355,061-0363-5182,자동차충전
전남 곡성군,(주)금정 곡성충전소,전남 곡성군 삼기면 곡순로 1234,061-0362-1996,자동차충전
전남 곡성군,옥과LPG충전소,전남 곡성군 옥과면 천변로 71 ,061-0363-9877,자동차충전
전남 광양시,(주)영우 직영 동광양충전소,전남 광양시 강변로 98,061-0793-9965,자동차충전
전남 광양시,금당LPG충전소,전남 광양시 광양읍 동주1길 7,061-0761-2929,자동차충전
전남 광양시,거성LPG충전소,전남 광양시 광양읍 백운로 226,061-0763-5189,자동차충전
전남 광양시,아폴론LPG충전소,전남 광양시 광양읍 순광로 591,061-0763-0055,자동차충전
전남 광양시,반디엘피지(주),전남 광양시 광양읍 용두길 14,061-0762-7711,자동차충전
전남 광양시,(주)금선,전남 광양시 광양읍 제철로 237,061-0763-8833,용기+자동차+탱크+13kg용기
전남 광양시,(유)가야산에너지,전남 광양시 백운로 1275,061-0794-3535,자동차충전
전남 광양시,부광LPG충전소,전남 광양시 백운로 955-4,061-0794-8005,자동차충전
전남 광양시,(주)청정희망찬충전소,전남 광양시 백운로 978,061-0791-5125,자동차+13kg용기
전남 광양시,대륙LPG충전소,전남 광양시 옥곡면 강변로 247,061-0772-7752,자동차충전
전남 광양시,(주)백운에너지,전남 광양시 옥곡면 신금산단1길 7,061-0772-1500,자동차충전
전남 광양시,(주)포스코에너지-LPG충전소,"전남 광양시 제철로 2684,2148-515,2148-581",061-0790-2677,기타
전남 광양시,㈜일원 황금LPG충전소,전남 광양시 제철로 661,061-0795-1901,자동차충전
전남 구례군,산동LPG충전소,전남 구례군 계천리 산업로 2307,061-8823-5014,자동차충전
전남 구례군,옥천엘피지 충전소,전남 구례군 구례읍 구례로 230,061-0782-7500,자동차충전
전남 구례군,구례LPG충전소,전남 구례군 마산면 섬진강대로 5503,061-0783-2393,자동차충전
전남 구례군,(유)대영에너지,전남 구례군 용방면 산업로 1464,061-0782-7800,용기+자동차+탱크+13kg용기+부탄
전남 나주시,남평LPG충전소,전남 나주시 남평읍 산남로 179,061-0332-5106,자동차충전
전남 나주시,평산LPG충전소,전남 나주시 남평읍 평산어전길 42-7,061-0333-5182,자동차충전
전남 나주시,(유)노안에너지,전남 나주시 노안면 건재로 507,061-0336-7179,자동차충전
전남 나주시,무지개LPG충전소,전남 나주시 다시면 영산로 4738 E1무지개LPG충전소,061-0336-5196,자동차충전
전남 나주시,신성충전소,전남 나주시 다시면 영산로 4837,061-0336-5128,자동차+13kg용기
전남 나주시,(주)나주가스,전남 나주시 문평면 다시로 86,061-0335-4500,용기+탱크
전남 나주시,유한회사 예향에너지,전남 나주시 예향로 3754,061-0332-1141,자동차충전
전남 나주시,(주)종합,전남 나주시 왕곡면 나주서부로 5 LPG영산포충전소,061-0337-6969,자동차충전
전남 나주시,양산LPG충전소,전남 나주시 왕곡면 예향로 3532,061-0337-7000,자동차충전
전남 담양군,고서LPG충전소,전남 담양군 고서면 창평현로 141,061-0383-9202,자동차충전
전남 담양군,만재LPG충전소,전남 담양군 담양읍 죽향대로 1110,061-0381-1177,자동차충전
전남 담양군,(유)신일에너지 북광주LPG충전소,전남 담양군 담양읍 추성로 1155,061-0381-0104,자동차충전
전남 담양군,스마일 LPG충전소,전남 담양군 대전면 추성로 571,061-0383-5589,자동차충전
전남 담양군,(주)신일에너지,전남 담양군 무정면 무정로 593 신일에너지,061-0383-6501,용기+탱크+13kg용기
전남 목포시,청호네트웍스,전남 목포시 대양로 149 에스오일LPG충전소,061-0278-2587,자동차충전
전남 목포시,(유)제일충전소,전남 목포시 대양로 25 (유)제일충전소,061-0276-6677,자동차충전
전남 목포시,(유)청호충전소,전남 목포시 대양로 52 (유)청호충전소,061-0278-8855,자동차충전
전남 목포시,(유)유정에너지,전남 목포시 백년대로 221,061-0287-8949,자동차충전
전남 목포시,유달충전소,전남 목포시 삼학로 118,061-0244-1658,자동차충전
전남 목포시,(주)금성가스,전남 목포시 삼학로 162,061-0242-1680,용기+자동차+탱크+13kg용기
전남 목포시,21세기가스충전소,전남 목포시 삼학로 233 ,061-0244-4585,자동차충전
전남 목포시,목포가스충전소,전남 목포시 석현로 5,061-0283-6300,용기+자동차+13kg용기
전남 목포시,반디에너지(주) 목포반디가스,전남 목포시 영산로 648-5,061-0284-8304,자동차충전
전남 목포시,목포도시가스(주)(MC Energy),전남 목포시 영산로 742 목포도시가스,061-0280-6238,용기+탱크
